,Number,Channel,Check in,Check out,Rooms,Persons,Adults,Children,Total,Commission,Prepaid,Country,Reservation Date,Date of creation or modification,Cancellation Date ,Payment,Status 
148,1181933881,Booking.com XML,2017-03-24,2017-03-27,1 DBL Mat ,2,2,0,195.87,35.26,0.0,Brazil,2017-02-18 11:30,2017-02-24 11:23,2017-02-24 11:23,Credit card,Cancelled
149,2001268998,Booking.com XML,2017-03-24,2017-03-26,1 TPL Twin 1 SUP ,5,5,0,347.11,62.48,0.0,Argentina,2017-02-20 00:02,2017-02-20 00:02,,Credit card,New
150,1616838221,Booking.com XML,2017-03-24,2017-03-27,1 SUP ,2,2,0,319.01,57.42,0.0,Italy,2017-03-07 20:02,2017-03-07 20:44,2017-03-07 20:44,Credit card,Cancelled
151,1469175485,Booking.com XML,2017-03-24,2017-04-01,1 DBL Mat ,2,2,0,491.67,88.5,0.0,Brazil,2017-03-08 22:49,2017-03-08 22:49,,Credit card,New
152,1209340243,Booking.com XML,2017-03-24,2017-04-02,1 DBL Mat ,2,2,0,577.2,103.9,0.0,Argentina,2017-03-13 12:25,2017-03-13 12:25,,Credit card,New
153,1334458600,Booking.com XML,2017-03-24,2017-03-27,1 SGL ,1,1,0,198.16,35.67,0.0,Argentina,2017-03-17 20:57,2017-03-17 20:58,,Credit card,New
154,1659194950,Booking.com XML,2017-03-24,2017-03-26,1 DBL Mat ,2,2,0,151.13,27.2,0.0,Argentina,2017-03-20 15:17,2017-03-20 15:17,,Credit card,New
155,1617635752,Booking.com XML,2017-03-24,2017-03-29,1 DBL Mat ,2,2,0,333.88,60.1,0.0,Brazil,2017-03-21 00:49,2017-03-21 00:49,,Credit card,New
156,1344407051,Booking.com XML,2017-03-23,2017-03-25,1 DBL Mat 1 DBL Mat 1 DBL Mat 1 SGL ,7,7,0,493.14,88.77,0.0,Lithuania,2017-01-25 09:31,2017-03-19 18:08,2017-03-19 18:08,Credit card,Cancelled
157,1615939599,Booking.com XML,2017-03-23,2017-03-27,1 DBL Mat ,2,2,0,265.29,47.75,0.0,Chile,2017-02-14 18:15,2017-02-14 18:15,,Credit card,New
158,1159588781,Booking.com XML,2017-03-23,2017-03-25,1 SGL 1 SGL 1 SGL 1 SGL ,4,4,0,550.4,99.07,0.0,Chile,2017-02-28 16:26,2017-02-28 16:26,,Credit card,New
159,3324042802,Despegar PAM2 XML,2017-03-23,2017-03-26,1 TPL Twin ,3,3,0,294.82,0.0,294.82,,2017-03-06 16:34,2017-03-06 16:41,,,New
160,2083789477,Booking.com XML,2017-03-23,2017-03-26,1 DBL Twin ,2,2,0,255.21,45.94,0.0,Argentina,2017-03-17 21:10,2017-03-17 21:11,,Credit card,New
161,1632414925,Booking.com XML,2017-03-23,2017-03-26,1 SGL 1 SGL 1 SGL 1 SGL ,4,4,0,852.12,153.38,0.0,Chile,2017-03-20 19:00,2017-03-20 19:01,,Credit card,New
162,2039414471,Booking.com XML,2017-03-23,2017-03-26,1 DBL Mat ,2,2,0,223.72,40.27,0.0,Argentina,2017-03-20 20:36,2017-03-20 20:36,,Credit card,New
163,1372501398,Booking.com XML,2017-03-22,2017-03-26,1 DBL Mat 1 DBL Mat ,4,4,0,518.18,93.27,0.0,Brazil,2017-01-18 18:11,2017-01-18 18:11,,Credit card,New
164,1797004018,Booking.com XML,2017-03-22,2017-03-23,1 DBL Mat ,2,2,0,45.75,8.23,0.0,Argentina,2017-02-17 19:07,2017-02-17 19:08,,Credit card,New
165,1248189305,Booking.com XML,2017-03-22,2017-03-26,1 SGL ,1,1,0,250.41,45.07,0.0,Argentina,2017-02-18 21:06,2017-02-18 21:06,,Credit card,New
166,3277265002,Despegar PAM2 XML,2017-03-22,2017-03-23,1 DBL Mat ,2,2,0,46.4,0.0,0.0,,2017-02-28 20:00,2017-02-28 20:19,,Credit card,New
167,1726499916,Booking.com XML,2017-03-22,2017-03-24,1 TPL Twin ,3,3,0,169.26,30.47,0.0,Argentina,2017-03-06 13:14,2017-03-06 13:14,,Credit card,New
168,1726487310,Booking.com XML,2017-03-22,2017-03-24,1 DBL Mat ,2,2,0,121.39,21.85,0.0,Argentina,2017-03-06 16:18,2017-03-06 16:18,,Credit card,New
169,1633738920,Booking.com XML,2017-03-22,2017-03-27,1 DBL Twin ,1,1,0,350.42,63.08,0.0,Argentina,2017-03-08 11:04,2017-03-08 11:04,,Credit card,New
170,1448871490,Booking.com XML,2017-03-22,2017-03-24,1 SGL ,1,1,0,124.96,22.49,0.0,Paraguay,2017-03-15 14:43,2017-03-15 14:43,,Credit card,New
171,1493674201,Booking.com XML,2017-03-21,2017-03-28,1 TPL Mat ,3,3,0,530.57,95.5,0.0,Brazil,2017-02-16 09:11,2017-02-16 09:11,,Credit card,New
172,1642863519,Booking.com XML,2017-03-21,2017-03-23,1 SGL ,1,1,0,79.22,14.26,0.0,Argentina,2017-02-24 14:15,2017-03-09 14:27,2017-03-09 14:27,Credit card,Cancelled
173,1533258882,Booking.com XML,2017-03-21,2017-03-23,1 DBL Mat ,2,2,0,91.64,16.5,0.0,Netherlands,2017-03-03 10:59,2017-03-03 11:00,,Credit card,New
174,1263266325,Booking.com XML,2017-03-21,2017-03-27,1 SGL ,1,1,0,380.17,68.43,0.0,Argentina,2017-03-16 12:26,2017-03-16 12:26,,Credit card,New
175,1119477846,Booking.com XML,2017-03-21,2017-03-22,1 SGL ,1,1,0,43.64,7.86,0.0,Argentina,2017-03-16 16:11,2017-03-16 16:12,,Credit card,New
176,1999463925,Booking.com XML,2017-03-21,2017-03-22,1 SGL ,1,1,0,43.64,7.86,0.0,Argentina,2017-03-18 15:19,2017-03-18 15:19,,Credit card,New
177,1827775760,Booking.com XML,2017-03-21,2017-03-22,1 DBL Mat ,2,2,0,42.84,7.71,0.0,Argentina,2017-03-18 22:21,2017-03-18 22:23,,Credit card,New
178,1889766158,Booking.com XML,2017-03-21,2017-03-22,1 DBL Mat ,2,2,0,47.6,8.57,0.0,Germany,2017-03-19 18:39,2017-03-19 18:39,,Credit card,New
179,1217945616,Booking.com XML,2017-03-21,2017-03-25,1 TPL Mat ,3,3,0,348.42,62.72,0.0,Argentina,2017-03-20 01:03,2017-03-20 01:03,,Credit card,New
180,1510566438,Booking.com XML,2017-03-21,2017-03-22,1 DBL Twin ,2,2,0,47.6,8.57,0.0,USA,2017-03-20 15:49,2017-03-20 15:49,,Credit card,New
181,1801299748,Booking.com XML,2017-03-21,2017-03-23,1 DBL Twin ,2,2,0,108.42,19.52,0.0,Greece,2017-03-21 02:39,2017-03-21 02:39,,Credit card,New
182,1248212407,Booking.com XML,2017-03-20,2017-03-22,1 DBL Twin 1 DBL Twin 1 DBL Twin ,6,6,0,304.98,54.9,0.0,Brazil,2017-01-31 16:29,2017-02-18 07:36,2017-02-18 07:36,Credit card,Cancelled
183,1948098069,Booking.com XML,2017-03-20,2017-03-27,1 DBL Mat 1 DBL Mat ,4,4,0,842.34,151.62,0.0,Chile,2017-02-10 02:51,2017-02-10 02:51,,Credit card,New
184,1997611795,Booking.com XML,2017-03-20,2017-03-21,1 SGL ,1,1,0,42.4,7.63,0.0,Argentina,2017-02-21 09:34,2017-02-21 09:34,,Credit card,New
185,804542543,Expedia XML,2017-03-20,2017-03-22,1 DBL Twin ,2,2,0,88.7,0.0,88.7,,2017-03-06 21:26,2017-03-06 21:28,,Credit card,New
186,1611668318,Booking.com XML,2017-03-20,2017-03-22,1 SGL ,1,1,0,93.88,16.9,0.0,Colombia,2017-03-12 14:55,2017-03-12 14:55,,Credit card,New
187,1463009147,Booking.com XML,2017-03-20,2017-03-21,1 DBL Twin ,2,2,0,50.91,9.16,0.0,Argentina,2017-03-13 21:11,2017-03-13 21:11,,Credit card,New
188,1851009185,Booking.com XML,2017-03-20,2017-03-22,1 DBL Mat ,2,2,0,85.68,15.42,0.0,Argentina,2017-03-18 00:24,2017-03-18 00:24,,Credit card,New
189,3422385302,Despegar PAM2 XML,2017-03-20,2017-03-22,1 SGL ,1,1,0,81.13,0.0,0.0,,2017-03-18 20:50,2017-03-18 20:59,,Credit card,New
190,1190110487,Booking.com XML,2017-03-20,2017-03-21,1 TPL Mat ,3,3,0,64.79,11.66,0.0,Argentina,2017-03-20 00:18,2017-03-20 00:19,,Credit card,New
191,1798628760,Booking.com XML,2017-03-20,2017-03-28,1 DBL Mat ,2,2,0,467.7,84.19,0.0,Argentina,2017-03-20 09:08,2017-03-20 09:08,,Credit card,New
192,1798649979,Booking.com XML,2017-03-20,2017-03-23,1 DBL Mat ,2,2,0,162.64,29.28,0.0,Argentina,2017-03-20 13:37,2017-03-20 13:37,,Credit card,New
193,1535835122,Booking.com XML,2017-03-20,2017-03-21,1 SGL ,1,1,0,45.23,8.14,0.0,Argentina,2017-03-20 15:11,2017-03-20 15:11,,Credit card,New
194,2039499495,Booking.com XML,2017-03-20,2017-03-21,1 SGL ,1,1,0,50.25,9.04,0.0,Switzerland,2017-03-20 17:37,2017-03-20 19:20,2017-03-20 19:20,,Cancelled
195,812377576,Expedia XML,2017-03-20,2017-03-23,1 DBL Mat ,1,1,0,141.7,0.0,141.7,,2017-03-20 18:57,2017-03-20 19:00,,Credit card,New
196,1078061081,Booking.com XML,2017-03-19,2017-03-23,1 DBL Mat ,2,2,0,203.32,36.6,0.0,Uruguay,2017-01-21 11:39,2017-01-21 11:39,,Credit card,New
197,1186098574,Booking.com XML,2017-03-19,2017-03-20,1 DBL Mat ,2,2,0,50.83,9.15,0.0,Brazil,2017-01-23 17:16,2017-01-23 17:16,,Credit card,New
198,1881251737,Booking.com XML,2017-03-19,2017-03-21,1 DBL Mat ,2,2,0,98.56,17.74,0.0,Argentina,2017-02-25 20:45,2017-02-26 15:40,2017-02-26 15:40,Credit card,Cancelled
199,2017354558,Booking.com XML,2017-03-19,2017-03-27,1 SGL ,1,1,0,460.38,82.87,0.0,Ecuador,2017-03-05 15:50,2017-03-05 15:51,,Credit card,New
200,1119441026,Booking.com XML,2017-03-19,2017-04-01,1 DBL Twin ,2,2,0,785.47,141.38,0.0,Ecuador,2017-03-16 15:33,2017-03-16 15:33,,Credit card,New
201,1851075060,Booking.com XML,2017-03-19,2017-03-21,1 SGL ,1,1,0,78.56,14.14,0.0,Japan,2017-03-17 17:01,2017-03-17 17:02,,Credit card,New
202,1190120173,Booking.com XML,2017-03-19,2017-03-24,1 SGL ,1,1,0,235.07,42.31,0.0,Netherlands,2017-03-18 23:35,2017-03-18 23:35,,Credit card,New
203,1238789291,Booking.com XML,2017-03-19,2017-03-20,1 SGL ,1,1,0,39.28,7.07,0.0,Argentina,2017-03-19 10:28,2017-03-19 10:28,,Credit card,New
204,1307330295,Booking.com XML,2017-03-19,2017-03-20,1 DBL Mat ,2,2,0,47.6,8.57,0.0,Argentina,2017-03-19 11:55,2017-03-19 11:55,,Credit card,New
205,2083201864,Booking.com XML,2017-03-19,2017-03-20,1 SGL ,1,1,0,43.64,7.86,0.0,Chile,2017-03-19 20:18,2017-03-19 20:18,,,New
206,3429641702,Despegar PAM2 XML,2017-03-19,2017-03-21,1 DBL Mat ,1,1,0,88.51,0.0,0.0,,2017-03-19 21:30,2017-03-19 21:42,,Credit card,New
207,772842887,Expedia XML,2017-03-18,2017-03-19,1 SGL ,1,1,0,64.8,0.0,0.0,,2017-01-02 07:13,2017-01-02 07:16,,Credit card,New
208,772842888,Expedia XML,2017-03-18,2017-03-19,1 SGL ,1,1,0,64.8,0.0,0.0,,2017-01-02 08:13,2017-01-16 06:36,2017-01-16 06:36,Credit card,Cancelled
209,779463916,Expedia XML,2017-03-18,2017-03-19,1 SGL ,1,1,0,58.04,0.0,0.0,,2017-01-16 06:21,2017-01-16 06:24,,Credit card,New
210,1142178382,Booking.com XML,2017-03-18,2017-03-21,1 DBL Mat ,2,2,0,152.48,27.45,0.0,Perú,2017-02-26 02:09,2017-02-26 02:10,,Credit card,New
211,1381052095,Booking.com XML,2017-03-18,2017-03-19,1 TPL Mat ,3,3,0,74.71,13.45,0.0,Uruguay,2017-03-08 10:58,2017-03-08 10:58,,Credit card,New
212,1710464157,Booking.com XML,2017-03-18,2017-03-19,1 DBL Mat ,2,2,0,58.18,10.47,0.0,Argentina,2017-03-12 23:30,2017-03-12 23:30,,Credit card,New
213,1112888848,Booking.com XML,2017-03-18,2017-03-19,1 TPL Mat ,3,3,0,95.87,17.26,0.0,Argentina,2017-03-13 23:56,2017-03-14 22:43,2017-03-14 22:43,Credit card,Cancelled
214,3388155502,Despegar PAM2 XML,2017-03-18,2017-03-19,1 TPL Twin ,3,3,0,72.53,0.0,0.0,,2017-03-14 15:45,2017-03-14 16:01,,Credit card,New
215,1971622616,Booking.com XML,2017-03-18,2017-03-19,1 DBL Mat 1 DBL Mat ,4,4,0,121.64,21.9,0.0,Argentina,2017-03-14 23:28,2017-03-14 23:28,,Credit card,New
216,1223241630,Booking.com XML,2017-03-18,2017-03-23,1 SGL ,1,1,0,233.4,42.01,0.0,Argentina,2017-03-15 19:41,2017-03-15 19:41,,Credit card,New
217,1064548937,Booking.com XML,2017-03-18,2017-03-19,1 SGL ,1,1,0,61.49,11.07,0.0,USA,2017-03-17 13:52,2017-03-19 11:11,,Credit card,Modified
218,1373653403,Booking.com XML,2017-03-18,2017-03-20,1 SUP ,2,2,0,139.5,25.11,0.0,Argentina,2017-03-17 15:46,2017-03-17 15:46,,Credit card,New
219,811040978,Expedia XML,2017-03-18,2017-03-21,1 DBL Twin ,2,2,0,139.97,0.0,139.97,,2017-03-18 02:18,2017-03-18 02:20,,Credit card,New
220,1999469017,Booking.com XML,2017-03-18,2017-03-19,1 DBL Mat ,2,2,0,65.46,11.78,0.0,Argentina,2017-03-18 07:02,2017-03-18 07:02,,Credit card,New
221,1584101643,Booking.com XML,2017-03-18,2017-03-19,1 DBL Mat ,2,2,0,65.46,11.78,0.0,Argentina,2017-03-18 13:27,2017-03-18 13:27,,Credit card,New
222,1696783641,Booking.com XML,2017-03-17,2017-03-20,1 DBL Mat ,2,2,0,145.6,26.21,0.0,Argentina,2017-02-14 23:16,2017-03-02 22:56,2017-03-02 22:56,Credit card,Cancelled
223,1596091971,Booking.com XML,2017-03-17,2017-03-20,1 SGL ,1,1,0,135.55,24.4,0.0,Argentina,2017-02-22 12:57,2017-02-22 12:57,,Credit card,New
224,1525565975,Booking.com XML,2017-03-17,2017-03-20,1 DBL Mat ,2,2,0,180.78,32.54,0.0,Brazil,2017-02-26 12:20,2017-02-26 12:20,,Credit card,New
225,802947479,Expedia XML,2017-03-17,2017-03-20,1 SGL ,1,1,0,139.98,0.0,139.98,,2017-03-03 19:13,2017-03-03 19:16,,Credit card,New
226,1820628807,Booking.com XML,2017-03-17,2017-03-18,1 DBL Mat ,2,2,0,53.55,9.64,0.0,Uruguay,2017-03-10 12:06,2017-03-10 12:07,,Credit card,New
227,1519493218,Booking.com XML,2017-03-17,2017-03-19,1 DBL Mat ,2,2,0,117.68,21.18,0.0,Argentina,2017-03-12 13:33,2017-03-12 13:33,,Credit card,New
228,1864951400,Booking.com XML,2017-03-17,2017-04-02,1 TPL Twin ,3,3,0,1581.83,284.73,0.0,Ecuador,2017-03-14 01:51,2017-03-14 22:18,2017-03-14 22:18,Credit card,Cancelled
229,3388565102,Despegar PAM2 XML,2017-03-17,2017-03-20,1 DBL Mat ,2,2,0,133.59,0.0,133.59,,2017-03-14 16:34,2017-03-14 16:40,,,New
230,1524766675,Booking.com XML,2017-03-17,2017-03-18,1 DBL Twin ,2,2,0,64.14,11.55,0.0,Uruguay,2017-03-14 18:54,2017-03-14 18:54,,Credit card,New
231,1133841605,Booking.com XML,2017-03-17,2017-03-18,1 DBL Mat ,2,2,0,59.5,10.71,0.0,Argentina,2017-03-15 19:45,2017-03-15 19:45,,Credit card,New
232,1263204600,Booking.com XML,2017-03-17,2017-03-20,1 DBL Mat ,2,2,0,173.21,31.18,0.0,Brazil,2017-03-16 10:54,2017-03-16 10:55,,Credit card,New
233,810282451,Expedia XML,2017-03-17,2017-03-19,1 DBL Mat ,2,2,0,127.36,0.0,127.36,,2017-03-16 18:06,2017-03-16 18:08,,Credit card,New
234,1351728756,Booking.com XML,2017-03-16,2017-03-21,1 DBL Mat ,2,2,0,278.93,50.21,0.0,Brazil,2017-01-15 16:37,2017-01-15 16:37,,Credit card,New
235,1181914685,Booking.com XML,2017-03-16,2017-03-19,1 DBL Mat ,2,2,0,158.67,28.56,0.0,Argentina,2017-02-17 19:34,2017-02-17 20:17,2017-02-17 20:17,Credit card,Cancelled
236,1956389173,Booking.com XML,2017-03-16,2017-03-17,1 SGL ,1,1,0,42.25,7.61,0.0,Argentina,2017-02-21 08:28,2017-02-21 08:28,,Credit card,New
237,1255311793,Booking.com XML,2017-03-16,2017-03-19,1 TPL Twin ,3,3,0,207.02,37.26,0.0,Brazil,2017-02-22 22:43,2017-02-25 18:21,,Credit card,Modified
238,1148170787,Booking.com XML,2017-03-16,2017-03-17,1 DBL Mat ,2,2,0,48.8,8.78,0.0,Argentina,2017-03-06 12:21,2017-03-06 12:21,,Credit card,New
239,3328095602,Despegar PAM2 XML,2017-03-16,2017-03-19,1 SGL ,1,1,0,149.36,0.0,0.0,,2017-03-06 23:42,2017-03-06 23:58,,Credit card,New
240,3361862902,Despegar PAM2 XML,2017-03-16,2017-03-18,1 TPL Mat ,3,3,0,117.85,0.0,117.85,,2017-03-11 09:29,2017-03-11 09:39,,,New
241,1684381839,Booking.com XML,2017-03-16,2017-03-17,1 DBL Twin ,2,2,0,74.38,13.39,0.0,Argentina,2017-03-11 19:40,2017-03-11 19:41,,Credit card,New
242,1710430136,Booking.com XML,2017-03-16,2017-03-18,1 DBL Mat ,2,2,0,119.0,21.42,0.0,Argentina,2017-03-13 08:15,2017-03-13 09:07,,Credit card,Modified
243,1193457013,Booking.com XML,2017-03-16,2017-03-17,1 DBL Mat ,2,2,0,59.5,10.71,0.0,Argentina,2017-03-13 16:01,2017-03-13 16:01,,Credit card,New
244,1572028089,Booking.com XML,2017-03-16,2017-03-17,1 DBL Mat ,2,2,0,66.11,11.9,0.0,Argentina,2017-03-13 22:54,2017-03-13 22:54,,Credit card,New
245,1406982420,Booking.com XML,2017-03-16,2017-03-18,1 DBL Mat ,2,2,0,114.24,20.56,0.0,Argentina,2017-03-14 00:10,2017-03-14 00:10,,Credit card,New
246,1405366092,Booking.com XML,2017-03-15,2017-03-17,1 DBL Twin 1 DBL Twin 1 DBL Twin ,6,6,0,323.55,58.24,0.0,Brazil,2017-01-28 18:17,2017-01-31 16:30,2017-01-31 16:30,Credit card,Cancelled
247,1853426374,Booking.com XML,2017-03-15,2017-03-22,1 SGL ,1,1,0,354.55,63.82,0.0,Brazil,2017-02-02 17:04,2017-03-10 16:21,2017-03-10 16:21,Credit card,Cancelled
248,1696590753,Booking.com XML,2017-03-15,2017-03-19,1 SGL ,1,1,0,191.52,34.47,0.0,Argentina,2017-02-15 21:06,2017-02-15 21:06,,Credit card,New
249,2024096476,Booking.com XML,2017-03-15,2017-03-20,1 SGL ,1,1,0,238.63,42.95,0.0,Argentina,2017-02-21 14:16,2017-03-01 09:04,2017-03-01 09:04,Credit card,Cancelled
250,1462989572,Booking.com XML,2017-03-15,2017-03-18,1 SUP ,2,2,0,193.69,34.86,0.0,Argentina,2017-02-21 19:36,2017-02-21 19:36,,Credit card,New
251,1299080145,Booking.com XML,2017-03-15,2017-03-21,1 DBL Twin ,2,2,0,304.96,54.89,0.0,Brazil,2017-02-23 16:33,2017-03-08 20:35,2017-03-08 20:35,Credit card,Cancelled
252,1131932468,Booking.com XML,2017-03-15,2017-03-16,1 SGL ,1,1,0,50.25,9.04,0.0,Argentina,2017-03-02 20:49,2017-03-02 20:49,,Credit card,New
253,1946833898,Booking.com XML,2017-03-15,2017-03-16,1 SGL ,1,1,0,51.57,9.28,0.0,United Kingdom,2017-03-09 07:26,2017-03-09 07:27,,Credit card,New
254,1710406891,Booking.com XML,2017-03-15,2017-03-17,1 SGL ,1,1,0,111.08,19.99,0.0,Argentina,2017-03-12 21:58,2017-03-12 21:58,,Credit card,New
255,1864903667,Booking.com XML,2017-03-15,2017-03-17,1 DBL Twin ,2,2,0,136.85,24.63,0.0,Argentina,2017-03-13 21:12,2017-03-13 21:13,,Credit card,New
256,1005481190,Booking.com XML,2017-03-15,2017-03-17,1 DBL Mat ,2,2,0,169.26,30.47,0.0,Argentina,2017-03-14 17:06,2017-03-14 17:06,,Credit card,New
257,2081241508,Booking.com XML,2017-03-15,2017-03-16,1 DBL Mat ,2,2,0,68.76,12.38,0.0,Argentina,2017-03-14 20:07,2017-03-14 20:07,,Credit card,New
258,809292773,Expedia XML,2017-03-15,2017-03-17,1 DBL Mat ,1,1,0,133.62,0.0,133.62,,2017-03-15 02:11,2017-03-15 02:12,,Credit card,New
259,809292774,Expedia XML,2017-03-15,2017-03-17,1 DBL Mat ,1,1,0,133.62,0.0,133.62,,2017-03-15 02:11,2017-03-15 02:12,,Credit card,New
260,809292776,Expedia XML,2017-03-15,2017-03-17,1 DBL Mat ,1,1,0,133.62,0.0,133.62,,2017-03-15 02:11,2017-03-15 02:12,,Credit card,New
261,1328669791,Booking.com XML,2017-03-14,2017-03-15,1 TPL Twin ,3,3,0,66.94,12.05,0.0,Argentina,2017-01-24 19:56,2017-01-24 19:56,,Credit card,New
262,2088762518,Booking.com XML,2017-03-14,2017-03-15,1 DBL Mat ,2,2,0,47.73,8.59,0.0,Argentina,2017-02-21 11:09,2017-02-21 11:09,,Credit card,New
263,1199249108,Booking.com XML,2017-03-14,2017-03-16,1 DBL Mat 1 DBL Mat ,4,4,0,190.92,34.37,0.0,Brazil,2017-02-22 22:24,2017-02-22 22:26,2017-02-22 22:26,Credit card,Cancelled
264,1255396825,Booking.com XML,2017-03-14,2017-03-19,1 DBL Mat ,2,2,0,254.13,45.74,0.0,Brazil,2017-02-22 22:34,2017-02-25 18:24,,Credit card,Modified
265,1336804962,Booking.com XML,2017-03-14,2017-03-16,1 DBL Mat ,2,2,0,95.46,17.18,0.0,Brazil,2017-02-22 22:40,2017-02-25 18:22,,Credit card,Modified
266,1249618242,Booking.com XML,2017-03-14,2017-03-19,1 SGL ,1,1,0,263.8,47.48,0.0,Brazil,2017-03-08 17:56,2017-03-08 17:57,,Credit card,New
267,1071154980,Booking.com XML,2017-03-14,2017-03-22,1 DBL Twin ,2,2,0,448.92,80.81,0.0,Brazil,2017-03-12 21:12,2017-03-12 21:12,,Credit card,New
268,1112859296,Booking.com XML,2017-03-14,2017-03-15,1 SGL ,1,1,0,60.17,10.83,0.0,Argentina,2017-03-13 19:38,2017-03-13 19:39,,Credit card,New
269,1112874126,Booking.com XML,2017-03-14,2017-03-15,1 SGL ,1,1,0,54.15,9.75,0.0,China,2017-03-14 07:08,2017-03-14 07:08,,Credit card,New
270,1524770954,Booking.com XML,2017-03-14,2017-03-16,1 DBL Mat ,2,2,0,123.76,22.28,0.0,Argentina,2017-03-14 19:44,2017-03-14 19:44,,,New
271,3276142902,Despegar PAM2 XML,2017-03-13,2017-03-19,1 DBL Mat ,2,2,0,255.0,0.0,255.0,,2017-02-28 17:59,2017-02-28 18:10,,,New
272,1969468645,Booking.com XML,2017-03-13,2017-03-16,1 SGL ,1,1,0,132.71,23.89,0.0,Argentina,2017-03-04 17:57,2017-03-04 17:57,,Credit card,New
273,1236497695,Booking.com XML,2017-03-13,2017-03-16,1 DBL Mat ,2,2,0,163.97,29.51,0.0,Argentina,2017-03-09 23:23,2017-03-09 23:23,,Credit card,New
274,1434635119,Booking.com XML,2017-03-13,2017-03-14,1 SGL ,1,1,0,44.04,7.93,0.0,Argentina,2017-03-11 20:57,2017-03-11 20:57,,Credit card,New
275,1519426451,Booking.com XML,2017-03-13,2017-03-19,1 SGL ,1,1,0,323.32,58.2,0.0,Italy,2017-03-12 13:13,2017-03-12 13:13,,Credit card,New
276,1046427280,Booking.com XML,2017-03-13,2017-03-16,1 SGL ,1,1,0,158.02,28.44,0.0,Bolivia  plurinational state of,2017-03-12 20:55,2017-03-12 20:56,,Credit card,New
277,1611669363,Booking.com XML,2017-03-13,2017-03-15,1 SGL ,1,1,0,102.48,18.45,0.0,Argentina,2017-03-13 07:41,2017-03-13 07:41,,Credit card,New
278,2037867298,Booking.com XML,2017-03-13,2017-03-14,1 DBL Mat ,2,2,0,49.99,9.0,0.0,Argentina,2017-03-13 15:41,2017-03-13 15:41,,Credit card,New
279,1463147158,Booking.com XML,2017-03-12,2017-03-16,1 DBL Mat ,2,2,0,203.32,36.6,0.0,Belgium,2017-01-13 07:55,2017-02-22 07:32,,Credit card,Modified
280,1892066997,Booking.com XML,2017-03-12,2017-03-13,1 DBL Mat ,2,2,0,50.83,9.15,0.0,Argentina,2017-01-27 11:02,2017-01-27 11:02,,Credit card,New
281,2042244803,Booking.com XML,2017-03-12,2017-03-13,1 DBL Mat ,2,2,0,45.75,8.23,0.0,Brazil,2017-02-05 14:42,2017-02-11 18:12,2017-02-11 18:12,Credit card,Cancelled
282,2075266167,Booking.com XML,2017-03-12,2017-03-16,1 SGL ,1,1,0,191.53,34.48,0.0,Brazil,2017-02-10 13:44,2017-03-01 10:11,2017-03-01 10:11,Credit card,Cancelled
283,1229235792,Booking.com XML,2017-03-12,2017-03-13,1 DBL Mat 1 DBL Mat ,4,4,0,91.5,16.47,0.0,Argentina,2017-02-17 14:08,2017-02-17 14:08,,Credit card,New
284,3240997702,Despegar PAM2 XML,2017-03-12,2017-03-17,1 DBL Twin ,2,2,0,193.02,0.0,0.0,,2017-02-23 18:29,2017-02-23 18:39,,Credit card,New
285,1801896285,Booking.com XML,2017-03-12,2017-03-15,1 SGL ,1,1,0,165.87,29.86,0.0,Brazil,2017-03-01 14:27,2017-03-05 15:22,2017-03-05 15:22,Credit card,Cancelled
286,1576012498,Booking.com XML,2017-03-12,2017-03-13,1 DBL Mat ,2,2,0,54.22,9.76,0.0,Argentina,2017-03-07 14:22,2017-03-07 14:22,,Credit card,New
287,1242284006,Booking.com XML,2017-03-12,2017-03-13,1 SGL ,1,1,0,64.14,11.55,0.0,Argentina,2017-03-12 21:06,2017-03-12 21:06,,Credit card,New
288,1941372191,Booking.com XML,2017-03-11,2017-03-14,1 DBL Mat ,2,2,0,158.68,28.56,0.0,Brazil,2017-01-31 20:58,2017-01-31 20:58,,Credit card,New
289,1921835633,Booking.com XML,2017-03-11,2017-03-18,1 DBL Twin ,2,2,0,386.13,69.5,0.0,Ecuador,2017-03-03 16:21,2017-03-03 16:21,,Credit card,New
290,1148115797,Booking.com XML,2017-03-11,2017-03-12,1 SGL ,1,1,0,53.55,9.64,0.0,United Kingdom,2017-03-06 13:12,2017-03-06 13:13,,Credit card,New
291,1217269311,Booking.com XML,2017-03-11,2017-03-12,1 SGL ,1,1,0,55.54,10.0,0.0,Argentina,2017-03-09 22:43,2017-03-09 22:43,,Credit card,New
292,1946434508,Booking.com XML,2017-03-11,2017-03-12,1 SGL ,1,1,0,58.18,10.47,0.0,Argentina,2017-03-11 12:20,2017-03-11 12:21,,Credit card,New
293,1191451725,Booking.com XML,2017-03-11,2017-03-12,1 SUP ,2,2,0,75.37,13.57,0.0,Argentina,2017-03-11 21:21,2017-03-11 21:21,,,New
294,787458030,Expedia XML,2017-03-10,2017-03-13,1 TPL Mat ,3,2,1,185.76,0.0,185.76,,2017-02-01 22:25,2017-02-15 07:40,2017-02-15 07:40,Credit card,Cancelled
295,790162260,Expedia XML,2017-03-10,2017-03-13,1 TPL Mat ,3,2,1,185.76,0.0,185.76,,2017-02-07 15:02,2017-02-07 15:04,,Credit card,New
296,3202576602,Despegar PAM2 XML,2017-03-10,2017-03-13,1 DBL Mat ,2,2,0,148.23,0.0,0.0,,2017-02-18 22:00,2017-02-18 22:02,,Credit card,New
